date,brazil_totalSnow_cm,brazil_maxtempC,brazil_mintempC,brazil_sunHour,brazil_averageHumidity,brazil_averageWindspeedKmph,brazil_averagePressure,brazil_averageCloudCover,vietnam_totalSnow_cm,vietnam_maxtempC,vietnam_mintempC,vietnam_sunHour,vietnam_averageHumidity,vietnam_averageWindspeedKmph,vietnam_averagePressure,vietnam_averageCloudCover,colombia_totalSnow_cm,colombia_maxtempC,colombia_mintempC,colombia_sunHour,colombia_averageHumidity,colombia_averageWindspeedKmph,colombia_averagePressure,colombia_averageCloudCover,indonesia_totalSnow_cm,indonesia_maxtempC,indonesia_mintempC,indonesia_sunHour,indonesia_averageHumidity,indonesia_averageWindspeedKmph,indonesia_averagePressure,indonesia_averageCloudCover,ethiopia_totalSnow_cm,ethiopia_maxtempC,ethiopia_mintempC,ethiopia_sunHour,ethiopia_averageHumidity,ethiopia_averageWindspeedKmph,ethiopia_averagePressure,ethiopia_averageCloudCover,honduras_totalSnow_cm,honduras_maxtempC,honduras_mintempC,honduras_sunHour,honduras_averageHumidity,honduras_averageWindspeedKmph,honduras_averagePressure,honduras_averageCloudCover,india_totalSnow_cm,india_maxtempC,india_mintempC,india_sunHour,india_averageHumidity,india_averageWindspeedKmph,india_averagePressure,india_averageCloudCover,uganda_totalSnow_cm,uganda_maxtempC,uganda_mintempC,uganda_sunHour,uganda_averageHumidity,uganda_averageWindspeedKmph,uganda_averagePressure,uganda_averageCloudCover,mexico_totalSnow_cm,mexico_maxtempC,mexico_mintempC,mexico_sunHour,mexico_averageHumidity,mexico_averageWindspeedKmph,mexico_averagePressure,mexico_averageCloudCover,guatemala_totalSnow_cm,guatemala_maxtempC,guatemala_mintempC,guatemala_sunHour,guatemala_averageHumidity,guatemala_averageWindspeedKmph,guatemala_averagePressure,guatemala_averageCloudCover,peru_totalSnow_cm,peru_maxtempC,peru_mintempC,peru_sunHour,peru_averageHumidity,peru_averageWindspeedKmph,peru_averagePressure,peru_averageCloudCover,nicaragua_totalSnow_cm,nicaragua_maxtempC,nicaragua_mintempC,nicaragua_sunHour,nicaragua_averageHumidity,nicaragua_averageWindspeedKmph,nicaragua_averagePressure,nicaragua_averageCloudCover
2017-09-07,0.0,30,20,11.5,55.875,11.25,1020.25,0.0,0.0,26,15,12.5,57.125,5.125,1013.625,2.125,0.0,23,18,11.6,60.75,18.375,1015.75,35.875,0.0,33,25,12.6,70.875,8.625,1012.5,27.125,0.0,32,18,12.6,75.875,3.0,1012.5,5.125,0.0,33,26,11.6,65.375,7.875,1007.0,38.875,0.0,31,20,12.5,72.75,4.625,1012.125,20.875,0.0,25,16,12.6,89.0,5.875,1013.125,48.375,0.0,25,17,8.8,85.875,3.875,1012.25,61.5,0.0,28,20,8.7,50.375,10.375,1016.375,0.0,0.0,36,23,11.6,63.375,5.625,1010.75,28.875,0.0,31,23,11.9,86.5,2.875,1009.0,63.875
2017-09-08,0.0,34,20,11.5,41.875,7.25,1017.25,0.0,0.0,19,14,12.5,73.25,2.875,1014.125,37.125,0.0,22,18,10.2,73.25,18.5,1015.375,52.75,0.0,33,25,12.6,70.25,9.75,1011.625,18.25,0.0,30,19,12.6,79.0,3.0,1011.875,29.125,0.0,34,26,11.6,60.5,9.875,1006.5,35.75,0.0,31,23,12.5,73.0,3.75,1012.0,19.0,0.0,25,15,12.6,88.625,6.375,1012.75,36.625,0.0,28,16,10.2,83.125,3.0,1011.25,45.375,0.0,28,16,8.7,54.5,11.375,1016.0,0.0,0.0,37,24,11.6,61.875,5.875,1009.125,30.0,0.0,28,23,12.6,91.0,3.125,1009.125,60.875
2017-09-09,0.0,33,20,11.5,39.125,8.0,1017.375,3.875,0.0,17,13,12.5,79.75,3.125,1013.75,46.625,0.0,22,17,11.6,74.5,18.125,1015.25,39.75,0.0,32,25,12.6,71.625,11.25,1010.375,25.75,0.0,31,19,12.6,69.5,4.125,1010.625,0.0,0.0,34,26,8.8,61.5,9.625,1006.375,49.0,0.0,32,25,12.4,64.0,4.75,1010.75,3.375,0.0,25,14,12.6,87.125,6.375,1012.0,27.875,0.0,27,16,11.6,85.625,3.5,1010.0,38.125,0.0,26,16,8.7,56.125,15.25,1016.5,0.0,0.0,38,24,10.2,62.25,6.125,1008.875,21.5,0.0,32,23,10.5,86.5,4.125,1008.375,79.375
2017-09-10,0.0,34,23,11.5,40.125,7.75,1017.5,4.0,0.0,24,14,12.5,62.125,4.25,1013.875,11.375,0.0,22,17,10.2,71.25,18.75,1015.0,41.625,0.0,32,26,12.6,69.875,9.625,1010.375,33.0,0.0,32,19,12.6,74.75,3.625,1010.875,17.125,0.0,33,27,11.6,57.0,12.5,1007.0,50.875,0.0,32,24,12.5,68.0,5.0,1010.625,5.5,0.0,23,14,12.6,88.25,5.875,1012.0,39.75,0.0,24,16,8.8,89.625,5.625,1010.375,61.25,0.0,25,15,8.7,53.375,15.375,1016.125,0.0,0.0,34,25,10.2,64.0,8.125,1008.25,35.75,0.0,29,22,11.9,91.625,3.75,1009.625,72.625
2017-09-11,0.0,35,22,11.5,36.0,11.75,1018.0,0.0,0.0,27,15,12.5,50.375,5.125,1014.125,0.0,0.0,26,17,11.6,60.125,15.625,1014.0,22.875,0.0,32,26,12.6,73.0,10.0,1011.5,30.75,0.0,27,20,12.6,82.25,3.875,1011.875,29.0,0.0,33,26,10.2,61.5,14.0,1007.75,39.125,0.0,32,24,12.5,70.625,5.0,1011.125,14.25,0.0,22,16,11.8,92.75,3.625,1013.0,62.25,0.0,27,16,11.6,88.875,3.875,1011.0,36.375,0.0,28,16,8.7,54.375,12.375,1016.375,0.0,0.0,33,23,8.8,71.75,5.25,1009.125,44.375,0.0,28,22,12.6,89.625,1.875,1011.25,62.625
2017-09-12,0.0,33,24,11.5,39.625,10.875,1019.25,0.0,0.0,28,15,12.5,49.125,5.25,1014.375,12.625,0.0,25,17,10.2,61.25,16.125,1013.75,28.5,0.0,32,25,12.5,72.75,7.625,1012.0,7.5,0.0,26,19,9.2,83.625,3.0,1012.75,64.75,0.0,35,27,11.6,57.75,11.625,1008.5,18.625,0.0,32,23,11.6,70.125,4.75,1011.375,16.25,0.0,22,16,9.2,95.0,2.125,1013.875,80.125,0.0,26,16,8.8,89.75,3.75,1012.25,53.0,0.0,24,16,11.6,56.75,16.0,1018.0,3.125,0.0,38,24,11.6,58.5,4.125,1008.125,3.0,0.0,31,22,12.6,74.5,2.5,1011.5,37.0
2017-09-13,0.0,36,23,11.6,50.25,6.625,1019.625,0.0,0.0,22,14,12.5,66.5,4.0,1014.75,24.625,0.0,24,18,10.2,65.75,17.5,1014.375,45.375,0.0,32,26,12.5,72.5,8.75,1012.5,34.0,0.0,31,18,10.2,80.75,1.75,1012.625,58.25,0.0,35,28,11.6,53.0,9.25,1008.375,22.5,0.0,31,21,11.6,74.875,4.625,1011.5,43.875,0.0,24,15,12.6,90.375,4.75,1013.75,45.5,0.0,25,17,7.5,87.125,4.875,1012.375,63.0,0.0,27,16,11.6,51.125,18.125,1017.125,5.375,0.0,35,24,11.6,63.5,4.5,1008.375,1.375,0.0,32,23,12.6,73.25,1.875,1011.125,31.25
2017-09-14,0.0,35,23,11.6,31.75,13.25,1018.25,0.0,0.0,24,15,12.5,59.875,4.375,1014.5,8.125,0.0,21,17,11.6,70.875,17.375,1014.625,37.5,0.0,33,26,12.5,69.375,8.125,1012.875,18.625,0.0,35,20,11.6,73.0,3.125,1012.625,29.125,0.0,30,28,11.6,63.125,10.375,1007.75,26.25,0.0,31,20,11.6,71.25,3.75,1011.625,44.125,0.0,24,16,12.5,89.75,5.625,1013.625,45.125,0.0,28,17,10.2,82.75,4.625,1012.75,48.375,0.0,27,17,11.6,52.5,15.375,1015.75,0.0,0.0,26,22,10.2,82.625,8.25,1009.375,38.0,0.0,32,23,12.6,84.0,3.25,1009.25,38.0
2017-09-15,0.0,35,26,11.6,35.25,10.875,1018.875,0.0,0.0,18,15,12.5,74.125,3.25,1014.75,29.375,0.0,24,17,10.2,64.0,13.75,1014.125,48.5,0.0,33,26,12.5,69.625,8.25,1011.875,0.0,0.0,33,19,11.6,70.125,3.875,1011.875,9.25,0.0,28,25,7.4,74.0,11.625,1007.5,58.0,0.0,32,21,11.6,66.25,5.0,1011.125,18.125,0.0,24,16,12.5,87.75,4.25,1013.0,50.0,0.0,29,17,10.2,85.25,6.0,1011.875,42.125,0.0,26,16,11.6,52.25,12.5,1015.75,2.375,0.0,29,22,8.8,89.0,4.75,1011.0,49.625,0.0,31,22,12.6,73.625,5.625,1008.0,44.25
2017-09-16,0.0,35,20,11.6,54.0,9.625,1020.125,0.0,0.0,26,15,12.5,61.625,4.625,1013.0,6.5,0.0,25,18,10.2,63.625,14.5,1013.875,41.375,0.0,33,26,12.5,75.25,9.75,1011.375,11.875,0.0,30,18,11.6,76.75,4.25,1012.0,3.625,0.0,33,24,11.6,66.125,15.0,1006.5,48.375,0.0,32,19,11.6,71.875,3.875,1011.625,38.125,0.0,27,16,12.5,81.625,5.0,1013.0,24.25,0.0,31,17,10.2,85.75,5.5,1011.0,46.625,0.0,29,18,11.6,48.375,9.875,1015.75,5.125,0.0,36,22,11.6,71.875,4.0,1010.125,25.625,0.0,22,21,7.8,97.125,5.25,1009.75,94.625
2017-09-17,0.0,36,24,11.6,41.125,8.75,1018.375,0.0,0.0,22,14,12.5,60.625,4.625,1013.75,34.0,0.0,26,18,10.2,53.375,11.5,1014.125,34.25,0.0,33,26,12.5,71.875,8.875,1011.25,17.625,0.0,30,19,11.6,77.75,3.625,1012.125,24.75,0.0,32,25,7.4,69.25,23.125,1006.875,62.875,0.0,33,19,11.6,61.5,4.75,1012.875,10.25,0.0,26,15,12.5,84.25,8.75,1013.0,22.875,0.0,24,17,7.4,88.25,6.5,1011.25,63.0,0.0,29,20,11.6,41.375,9.75,1015.625,3.25,0.0,37,25,11.6,57.125,4.375,1009.625,6.875,0.0,28,22,11.8,85.625,2.625,1012.0,59.75
2017-09-18,0.0,31,19,11.6,62.875,10.75,1020.5,16.875,0.0,23,15,12.5,65.125,4.0,1013.5,30.75,0.0,28,19,11.6,48.625,16.25,1015.125,11.125,0.0,32,26,12.5,74.875,9.5,1011.625,52.375,0.0,29,19,11.6,82.375,3.0,1012.125,30.25,0.0,32,24,10.2,67.125,26.25,1008.25,63.5,0.0,32,22,11.6,54.375,5.75,1013.375,0.0,0.0,25,16,12.5,89.25,7.75,1012.75,38.75,0.0,24,17,10.2,88.875,3.25,1011.75,60.75,0.0,29,20,11.6,41.0,10.0,1016.0,0.0,0.0,36,23,11.6,68.5,7.75,1010.125,19.5,0.0,32,23,12.5,75.25,3.0,1010.875,32.75
2017-09-19,0.0,31,19,11.6,57.625,11.625,1020.5,5.875,0.0,25,15,11.6,61.125,4.75,1014.375,4.375,0.0,24,20,10.2,52.375,15.5,1016.0,32.125,0.0,31,26,12.5,76.375,13.0,1012.75,59.75,0.0,29,20,11.6,84.375,3.375,1012.875,46.5,0.0,31,24,7.4,65.75,24.5,1007.5,64.875,0.0,32,22,11.6,57.625,5.625,1012.75,4.375,0.0,24,16,12.5,89.625,4.375,1013.25,43.375,0.0,23,17,6.0,93.375,2.875,1012.875,77.375,0.0,29,17,11.6,53.5,14.25,1017.125,0.0,0.0,36,23,8.8,78.0,6.0,1011.625,58.75,0.0,33,23,12.5,70.875,2.875,1009.375,7.625
2017-09-20,0.0,31,23,11.6,54.375,10.5,1020.75,0.0,0.0,26,16,11.6,58.25,5.0,1014.125,0.0,0.0,23,19,10.2,67.875,17.125,1016.0,46.0,0.0,30,25,12.5,78.75,8.75,1012.625,44.625,0.0,33,19,11.6,74.375,3.75,1012.375,4.875,0.0,30,24,6.0,70.75,24.375,1006.0,69.625,0.0,32,22,11.6,65.5,5.0,1011.625,10.25,0.0,24,16,12.5,92.875,3.125,1013.25,59.0,0.0,23,16,7.4,92.5,2.875,1012.875,75.25,0.0,27,18,11.6,57.75,17.5,1015.375,0.0,0.0,36,23,10.2,71.25,5.0,1010.875,38.5,0.0,34,24,12.5,70.0,2.25,1008.75,4.0
2017-09-21,0.0,33,21,11.6,51.625,8.625,1019.75,0.0,0.0,25,16,11.6,58.5,4.625,1013.25,3.375,0.0,21,17,8.8,80.875,18.25,1016.125,67.375,0.0,31,25,11.6,76.375,8.5,1011.5,11.0,0.0,32,19,11.6,75.75,3.375,1011.375,6.25,0.0,30,23,8.8,67.875,19.75,1006.875,53.25,0.0,27,18,11.6,76.5,3.25,1011.375,50.625,0.0,26,15,12.5,87.25,5.375,1012.5,26.125,0.0,24,17,7.4,92.0,4.125,1011.75,78.5,0.0,25,16,11.6,59.375,13.625,1015.5,0.0,0.0,35,25,11.6,67.5,8.375,1009.625,18.625,0.0,28,23,11.8,87.75,3.0,1009.375,51.75
2017-09-22,0.0,35,23,11.6,33.5,8.5,1017.875,0.0,0.0,25,16,11.6,62.125,3.75,1012.625,17.5,0.0,22,17,11.6,76.0,15.875,1015.625,52.375,0.0,32,26,11.6,71.875,8.5,1010.625,23.0,0.0,25,19,11.6,84.5,3.125,1010.625,19.0,0.0,32,24,6.0,64.5,13.375,1008.25,62.25,0.0,26,19,10.2,82.75,2.125,1012.0,57.125,0.0,26,14,12.5,85.25,6.0,1011.125,25.875,0.0,26,17,7.4,89.0,4.125,1010.625,74.125,0.0,29,17,11.6,49.0,10.75,1014.625,0.0,0.0,36,23,11.6,67.25,6.5,1010.0,17.875,0.0,34,23,12.5,74.5,3.5,1009.75,29.5
2017-09-23,0.0,33,23,11.6,31.0,11.375,1017.625,3.75,0.0,25,14,11.6,68.75,4.375,1012.875,35.125,0.0,25,17,11.6,56.5,14.75,1014.875,20.75,0.0,31,26,11.6,75.625,9.75,1009.75,41.625,0.0,26,19,11.6,85.375,3.125,1010.0,37.875,0.0,33,24,11.6,63.875,11.75,1009.375,35.75,0.0,32,19,11.6,77.375,3.625,1012.25,48.25,0.0,24,15,12.5,88.5,4.5,1010.375,38.0,0.0,22,17,8.8,88.125,5.25,1010.375,73.625,0.0,28,18,11.6,46.0,10.0,1015.125,0.0,0.0,38,24,11.6,56.0,3.875,1010.375,15.0,0.0,32,23,12.5,73.25,3.75,1010.25,11.25
2017-09-24,0.0,21,19,8.9,75.0,15.0,1020.25,72.25,0.0,24,15,11.6,64.625,4.125,1013.5,35.5,0.0,25,18,11.6,52.5,14.625,1015.0,26.875,0.0,29,23,8.8,83.375,12.125,1009.75,71.625,0.0,24,19,10.2,86.125,4.75,1009.875,58.5,0.0,33,26,11.6,57.25,6.375,1009.0,35.0,0.0,31,22,11.6,76.0,4.375,1012.0,34.75,0.0,23,16,12.5,91.875,3.875,1009.875,52.75,0.0,24,17,6.0,92.5,4.5,1010.625,68.0,0.0,29,20,11.6,42.375,9.625,1015.75,0.0,0.0,37,23,11.6,62.875,5.875,1009.125,6.75,0.0,35,23,11.6,73.375,2.875,1008.625,14.125
2017-09-25,0.0,26,18,11.6,67.875,13.75,1020.375,40.0,0.0,25,13,11.6,70.125,4.125,1013.5,28.25,0.0,25,17,11.6,56.0,12.375,1014.0,28.75,0.0,27,25,7.4,84.875,8.875,1010.125,74.0,0.0,25,18,11.6,84.875,7.125,1009.875,25.875,0.0,34,27,11.6,53.875,10.875,1008.0,33.25,0.0,32,20,11.6,74.5,4.0,1011.5,43.375,0.0,23,16,11.8,92.625,3.75,1009.75,60.75,0.0,24,18,10.2,93.0,4.875,1010.625,67.25,0.0,28,19,11.6,44.375,10.25,1015.25,0.0,0.0,34,24,11.6,65.625,7.125,1008.875,27.875,0.0,32,24,11.6,80.25,2.625,1007.0,29.5
2017-09-26,0.0,30,18,11.6,59.625,9.25,1017.875,9.625,0.0,25,15,11.6,58.375,4.625,1013.5,15.875,0.0,26,18,11.6,51.0,12.0,1013.25,9.125,0.0,28,25,8.8,83.375,8.25,1009.75,67.625,0.0,26,16,11.6,82.125,7.375,1009.5,4.75,0.0,33,27,10.2,57.25,10.0,1007.5,47.75,0.0,33,21,11.6,61.0,5.125,1011.875,9.75,0.0,22,16,11.8,88.75,5.5,1009.25,65.375,0.0,25,17,11.6,89.875,5.0,1010.5,60.125,0.0,26,17,11.6,49.25,10.75,1014.625,0.0,0.0,38,24,11.6,61.25,4.375,1008.125,20.5,0.0,28,23,11.6,90.0,2.375,1009.625,38.125
2017-09-27,0.0,31,20,11.6,53.625,8.625,1014.875,21.875,0.0,26,15,11.6,56.125,4.75,1012.25,7.125,0.0,25,18,10.2,53.0,9.875,1014.125,32.875,0.0,29,22,8.8,80.25,7.875,1009.25,58.375,0.0,27,16,11.6,79.25,7.0,1009.125,12.125,0.0,32,26,8.8,63.375,10.5,1007.75,52.125,0.0,33,21,11.6,56.0,5.0,1012.0,0.0,0.0,21,15,11.6,91.25,5.25,1010.125,59.375,0.0,25,18,7.4,89.125,5.125,1010.125,73.875,0.0,28,17,11.6,46.25,10.125,1014.375,0.0,0.0,40,24,11.6,56.75,3.0,1008.375,11.875,0.0,33,23,10.2,81.125,3.0,1010.75,45.125
2017-09-28,0.0,31,22,11.6,51.5,9.625,1016.625,31.25,0.0,26,15,11.6,60.625,4.125,1012.5,3.375,0.0,24,18,10.2,59.5,12.25,1014.5,41.75,0.0,30,25,11.6,80.0,7.125,1008.875,24.75,0.0,27,16,11.6,85.75,4.875,1009.625,24.75,0.0,33,25,7.4,65.75,12.125,1007.0,59.25,0.0,33,21,11.6,61.875,5.125,1011.875,0.0,0.0,22,16,11.6,90.875,3.375,1010.375,49.875,0.0,25,18,8.8,90.125,4.875,1009.875,57.25,0.0,31,20,11.6,42.0,9.5,1015.125,0.0,0.0,39,26,11.6,52.25,5.125,1007.75,4.5,0.0,35,22,10.2,79.25,2.375,1010.125,36.5
2017-09-29,0.0,26,19,10.3,69.75,16.0,1017.75,54.375,0.0,24,15,11.6,64.0,3.875,1013.0,11.0,0.0,22,18,10.2,72.75,19.25,1014.5,52.375,0.0,30,25,11.6,80.625,7.375,1009.125,22.875,0.0,25,17,10.2,89.125,4.0,1010.0,61.25,0.0,30,25,8.8,78.375,12.5,1007.5,57.25,0.0,32,23,11.6,66.5,5.25,1012.5,10.0,0.0,22,16,7.4,89.625,3.875,1010.625,67.25,0.0,25,18,11.6,89.875,5.375,1010.75,57.625,0.0,30,20,11.6,47.625,10.5,1014.75,0.0,0.0,40,25,11.6,54.0,5.75,1007.0,16.375,0.0,32,23,10.2,72.75,3.75,1010.5,24.625
2017-09-30,0.0,26,19,11.6,71.375,13.25,1009.75,56.125,0.0,17,13,11.6,79.875,3.0,1014.0,39.0,0.0,23,17,10.2,75.375,15.125,1014.875,57.0,0.0,30,25,11.6,80.75,9.125,1008.875,28.25,0.0,24,19,10.2,88.0,4.0,1009.75,51.625,0.0,28,24,10.2,78.125,9.75,1008.5,68.625,0.0,33,25,11.6,68.875,5.0,1012.25,4.0,0.0,21,17,8.8,90.0,4.25,1011.375,82.5,0.0,25,18,8.8,90.875,3.75,1010.25,58.25,0.0,26,16,12.5,53.625,11.125,1014.5,0.0,0.0,34,23,11.6,65.875,8.625,1008.75,15.75,0.0,31,23,10.2,76.0,2.75,1011.625,37.375
2017-10-01,0.0,28,19,11.6,61.75,19.125,1007.625,13.625,0.0,25,14,11.6,70.875,3.625,1012.125,16.75,0.0,24,17,11.6,60.625,11.5,1015.5,46.125,0.0,29,23,10.2,82.5,8.75,1007.875,56.0,0.0,24,17,11.6,87.75,4.125,1008.5,39.75,0.0,33,26,11.6,64.0,6.25,1008.125,46.5,0.0,32,22,11.6,71.125,5.25,1011.625,19.375,0.0,21,16,7.4,89.0,5.5,1010.375,63.875,0.0,24,17,8.8,92.375,5.5,1009.25,65.5,0.0,28,18,12.5,53.5,10.875,1013.25,0.0,0.0,35,23,11.6,65.75,6.625,1009.625,27.625,0.0,33,23,10.2,76.625,2.75,1010.625,36.5
2017-10-02,0.0,28,23,11.6,56.125,18.25,1007.625,22.625,0.0,22,14,11.6,76.25,3.625,1013.25,36.75,0.0,23,17,11.6,67.375,12.0,1014.375,44.0,0.0,28,23,7.4,82.125,12.0,1007.75,80.875,0.0,23,17,11.6,88.75,4.0,1008.75,39.5,0.0,30,25,10.2,67.75,9.875,1007.375,50.5,0.0,33,21,11.6,70.25,4.875,1010.625,27.875,0.0,21,17,7.4,90.625,3.625,1009.625,70.5,0.0,23,18,8.8,93.5,6.75,1009.625,77.5,0.0,27,16,12.5,52.625,11.25,1013.75,0.0,0.0,38,24,11.6,58.625,4.5,1008.25,14.5,0.0,31,23,10.2,88.375,2.375,1009.75,37.75
2017-10-03,0.0,29,20,11.6,56.625,15.75,1015.25,42.625,0.0,25,14,11.6,69.25,4.125,1012.75,25.0,0.0,25,17,11.6,60.75,10.5,1013.25,28.25,0.0,28,25,8.8,86.375,11.75,1008.875,60.875,0.0,23,18,11.6,90.125,3.875,1010.25,24.875,0.0,33,25,11.6,64.75,8.375,1007.625,39.125,0.0,32,21,11.6,71.5,4.5,1011.0,24.125,0.0,22,16,10.2,90.25,5.75,1010.875,59.75,0.0,25,18,8.8,90.5,4.75,1010.625,64.25,0.0,29,19,12.6,47.25,11.125,1014.875,0.0,0.0,38,25,11.6,50.5,4.5,1007.125,9.0,0.0,29,23,10.2,79.25,4.5,1010.625,43.125
2017-10-04,0.0,28,17,9.0,49.625,13.375,1019.75,50.75,0.0,21,13,11.6,74.875,3.625,1013.75,30.875,0.0,26,18,11.6,53.5,10.25,1013.875,16.625,0.0,29,23,11.6,84.125,9.125,1008.875,37.75,0.0,24,16,10.2,91.875,4.25,1010.25,61.375,0.0,33,27,11.6,61.0,8.0,1007.875,24.5,0.0,33,23,11.6,69.125,4.75,1011.125,8.75,0.0,22,15,11.6,88.25,6.75,1011.25,32.5,0.0,24,18,7.4,92.75,4.875,1009.375,73.75,0.0,29,19,12.6,47.0,9.875,1016.375,0.0,0.0,42,25,11.6,51.625,4.5,1007.625,18.5,0.0,29,22,8.8,78.25,5.375,1012.625,45.75
2017-10-05,0.0,34,22,11.6,48.75,7.75,1016.875,0.0,0.0,19,14,11.6,76.625,3.875,1014.5,30.75,0.0,22,17,11.6,66.375,14.0,1014.625,25.625,0.0,29,25,11.6,84.0,11.0,1007.875,22.375,0.0,21,17,7.4,95.0,4.875,1008.875,71.25,0.0,33,27,11.6,59.0,6.625,1006.625,38.875,0.0,33,22,11.6,67.25,5.0,1011.0,9.375,0.0,21,15,11.6,85.5,5.625,1010.75,19.125,0.0,21,18,8.8,93.75,7.875,1006.875,69.375,0.0,29,18,12.6,50.375,10.75,1015.25,0.0,0.0,41,25,11.6,49.0,7.875,1007.25,16.125,0.0,29,21,10.2,79.5,4.5,1012.875,46.375
2017-10-06,0.0,33,23,11.6,50.375,9.875,1017.25,7.625,0.0,26,13,11.6,62.375,4.625,1015.375,8.5,0.0,22,18,10.2,75.875,10.5,1014.75,50.5,0.0,28,25,10.2,85.125,11.0,1007.125,49.5,0.0,21,16,10.2,91.5,3.25,1008.875,49.625,0.0,33,26,10.2,62.625,5.875,1006.25,45.375,0.0,34,24,11.6,60.375,5.375,1009.875,0.0,0.0,21,14,11.6,82.5,6.25,1009.375,41.75,0.0,20,17,6.0,97.0,15.875,1008.875,97.875,0.0,27,17,12.6,50.5,10.375,1015.625,0.0,0.0,39,25,11.6,53.0,9.375,1007.5,22.25,0.0,30,21,10.2,75.5,4.125,1012.5,33.375
2017-10-07,0.0,29,22,10.3,67.625,13.875,1017.875,32.125,0.0,26,14,11.6,55.0,4.875,1015.375,14.375,0.0,23,18,8.8,83.0,9.75,1014.625,65.625,0.0,27,25,10.2,84.5,12.125,1009.125,50.5,0.0,24,17,11.6,86.25,4.75,1010.75,34.25,0.0,32,26,10.2,65.125,7.75,1006.375,46.375,0.0,33,25,11.6,68.625,5.0,1009.25,3.875,0.0,21,15,10.2,86.125,5.0,1011.5,35.5,0.0,22,17,6.0,94.75,10.75,1013.125,95.125,0.0,28,18,12.6,47.0,11.375,1017.5,0.0,0.0,33,24,8.8,58.5,5.625,1007.625,29.25,0.0,26,22,10.2,88.5,3.875,1012.25,68.75
2017-10-08,0.0,30,19,11.6,65.375,9.5,1015.625,37.25,0.0,25,15,11.6,55.875,5.25,1013.875,6.625,0.0,21,17,11.6,82.25,10.25,1013.875,48.5,0.0,28,24,11.6,83.125,6.375,1011.0,24.875,0.0,27,16,11.6,82.75,5.5,1010.625,0.0,0.0,33,26,11.6,60.125,5.375,1006.0,41.0,0.0,33,24,11.6,71.625,5.5,1009.0,8.875,0.0,24,14,11.6,87.0,6.25,1012.0,19.0,0.0,25,17,11.6,90.25,3.875,1012.75,58.5,0.0,29,19,12.6,50.125,11.75,1016.125,0.0,0.0,39,25,8.8,51.0,6.75,1006.25,23.125,0.0,26,20,8.8,85.0,4.125,1013.125,59.875
2017-10-09,0.0,33,22,10.3,54.875,8.875,1013.5,10.625,0.0,21,14,11.6,69.375,3.5,1013.0,22.25,0.0,24,18,11.6,70.375,7.625,1012.375,33.875,0.0,29,25,10.2,82.5,5.375,1010.375,58.125,0.0,27,16,11.6,85.5,3.625,1010.25,16.0,0.0,32,26,10.2,61.75,8.75,1006.0,43.625,0.0,33,24,11.6,67.75,5.25,1008.625,14.125,0.0,22,15,11.6,86.375,4.375,1011.5,30.5,0.0,25,18,11.6,89.5,3.75,1011.75,49.25,0.0,30,20,12.6,50.75,12.0,1014.625,0.0,0.0,40,24,11.6,58.5,7.125,1005.75,21.5,0.0,34,22,10.2,75.125,4.125,1011.25,37.375
2017-10-10,0.0,35,24,10.3,53.125,7.125,1013.5,18.125,0.0,25,16,11.6,61.75,3.875,1012.25,0.0,0.0,24,19,11.6,72.0,7.0,1011.875,45.5,0.0,30,22,11.6,83.125,5.375,1009.75,31.375,0.0,25,16,11.6,87.0,3.5,1010.625,26.0,0.0,32,25,8.8,64.5,8.25,1005.875,48.25,0.0,34,25,11.6,64.25,5.125,1008.0,2.5,0.0,22,15,11.6,86.625,3.75,1011.625,33.125,0.0,22,17,11.6,88.75,4.0,1010.75,37.375,0.0,28,18,12.6,54.75,12.0,1013.875,0.0,0.0,39,26,10.2,48.625,6.625,1006.25,7.875,0.0,26,19,5.9,92.625,4.625,1009.0,82.375
2017-10-11,0.0,32,24,11.6,54.25,7.75,1013.0,13.875,0.0,21,14,11.6,76.75,3.875,1012.625,25.125,0.0,24,18,10.2,75.75,8.25,1012.125,40.5,0.0,29,25,11.6,80.75,5.375,1010.625,11.5,0.0,23,17,11.6,90.0,3.0,1011.125,40.625,0.0,34,26,11.6,56.875,5.625,1006.0,25.875,0.0,33,26,11.6,70.125,4.875,1008.5,0.0,0.0,21,14,8.8,86.25,5.25,1012.125,60.5,0.0,22,17,11.6,88.75,3.75,1010.625,36.25,0.0,27,17,12.6,53.375,12.75,1013.625,0.0,0.0,37,24,11.6,53.125,4.625,1006.625,18.625,0.0,23,21,7.3,97.875,3.75,1011.125,83.25
2017-10-12,0.0,35,24,11.6,57.75,9.375,1014.375,6.75,0.0,26,15,11.6,61.5,5.25,1011.75,13.625,0.0,26,18,11.6,70.875,9.5,1012.5,23.75,0.0,30,22,11.6,80.75,5.5,1010.875,17.125,0.0,23,17,11.6,88.75,3.625,1011.75,47.125,0.0,35,26,11.6,55.375,5.625,1006.875,23.125,0.0,33,22,11.6,59.75,6.0,1008.875,0.0,0.0,21,14,10.2,85.75,5.5,1013.875,57.0,0.0,24,18,7.4,90.125,4.625,1011.25,63.0,0.0,29,19,12.6,50.5,12.5,1014.625,0.0,0.0,37,26,11.6,54.0,4.5,1007.625,18.625,0.0,26,22,7.3,88.125,4.0,1011.375,72.875
